i,j,c(ij),d(ij)
19,47,0.035812632,3.815926671
19,48,0.084392195,3.632799101
19,49,0.364883336,0.126818062
20,0,0.009809655,2.072042581
20,1,0.919728312,3.777356746
20,2,0.026938668,4.197869523
20,3,0.074197265,1.309253068
20,4,0.499233604,0.428544454
20,5,0.393436989,4.066648152
20,6,0.7500461,1.241747897
20,7,0.864218369,3.54491645
20,8,0.020519575,4.064320543
20,9,0.941431336,3.252657764
20,10,0.06787192,0.218914201
20,11,0.370023348,1.197090473
20,12,0.243340266,0.961445312
20,14,0.170904758,2.119369981
20,15,0.079011672,4.381781508
20,16,0.802116924,1.501821122
20,17,0.323900562,0.069151064
20,18,0.343300753,4.958308698
20,23,0.891381807,3.123114069
20,24,0.39049687,1.361753083
20,26,0.149564216,3.674226338
20,27,0.137846417,1.811021127
20,28,0.359792767,4.334930062
20,29,0.061005492,4.169293967
20,30,0.662658846,3.559197254
20,31,0.367800076,1.240818012
20,32,0.679544654,4.168649642
20,33,0.439838952,3.574505777
20,34,0.059298104,2.50665521
20,35,0.992075876,1.904966835
20,36,0.74889432,4.389597832
20,38,0.584825071,2.911585654
20,39,0.138714475,1.902645293
20,40,0.647106351,3.495899501
20,41,0.532223953,1.042566016
20,42,0.710213541,3.812631074
20,44,0.059657472,2.32909357
20,45,0.666556273,2.553416937
20,46,0.949819257,3.655147931
20,47,0.805164273,3.021660701
20,48,0.66038342,3.928046895
20,49,0.195103012,3.106071337
21,0,0.629189525,3.835449746
21,1,0.682670075,1.652577064
21,2,0.245657666,2.667751875
21,3,0.904260456,8.29E-05
21,4,0.28525172,1.679654488
21,6,0.064241586,4.748929167
21,7,0.472477916,0.419956805
21,8,0.907153509,1.495099826
21,9,0.701949662,0.038806861
21,10,0.260016543,3.72017092
21,11,0.399018356,3.337342004
21,12,0.891394882,2.517439337
21,13,0.937413883,2.421169441
21,14,0.449313575,4.709436241
21,15,0.487024739,3.355729212
21,16,0.275500673,1.636540916
21,18,0.67424036,4.353614711
21,19,0.890191583,4.044613562
21,20,0.337896849,2.337628617
21,23,0.822615965,1.811197702
21,24,0.498780085,3.12870595
21,25,0.691807188,2.823445761
21,26,0.729204285,1.894265871
21,27,0.634571446,1.89581714
21,28,0.173941882,0.809349415
21,29,0.966045824,1.550111314
21,30,0.047367605,3.233378846
21,31,0.20886588,4.332617812
21,33,0.111152127,0.701675508
21,34,0.674063611,4.444529884
21,35,0.458464477,0.639039621
21,36,0.97723151,3.580277967
21,37,0.170386081,2.781744261
21,38,0.087424882,3.031345569
21,39,0.011447903,0.917892851
21,40,0.308024899,0.682547731
21,41,0.812587424,3.722734454
21,42,0.358746746,0.396955578
21,43,0.518919045,1.145037738
21,44,0.292778151,0.695222177
21,45,0.28341003,1.928167261
21,46,0.730365665,0.882946286
21,47,0.001097645,0.911687141
21,48,0.556381859,3.332301192
21,49,0.94198887,1.526850915
22,0,0.314169957,1.453275121
22,1,0.48940901,4.404650907
22,2,0.644560919,2.697010377
22,3,0.289969105,4.758016407
22,4,0.192871255,0.784810658
22,5,0.849290022,3.085242358
22,6,0.00255699,1.682632612
22,9,0.23170949,0.05389965
22,10,0.477545237,0.717762221
22,11,0.064250815,0.042489064
22,12,0.0427135,2.950681124
22,13,0.87106707,0.275340609
22,14,0.803798875,4.882419611
22,15,0.52629525,0.587519319
22,16,0.954464414,2.8747715
22,17,0.823522641,1.833528179
22,18,0.735129657,4.589287523
22,19,0.36660427,0.411163202
22,20,0.730678853,2.595740545
22,21,0.344990121,0.328921326
22,23,0.347806657,1.518775154
22,24,0.189413802,1.746908511
22,25,0.000756936,4.567914976
22,26,0.796113767,3.930693171
22,27,0.776086823,3.903269687
22,28,0.841822807,4.631166939
22,29,0.416005824,3.900055664
22,30,0.70110901,2.214296598
22,31,0.599250889,0.634777573
22,32,0.270575458,4.759683802
22,33,0.448908512,0.129308441
22,34,0.110071344,3.999574577
22,35,0.821362109,0.067617553
22,36,0.708196213,1.071936026
22,38,0.042653794,1.840050739
22,39,0.704393478,0.234676938
22,40,0.707162227,2.808062677
22,41,0.057077567,1.603175522
22,42,0.984288966,1.329018995
22,43,0.990525155,4.648243657
22,44,0.487907649,4.345237615
22,45,0.370321746,3.934283474
22,46,0.003855276,1.630549348
22,48,0.765434105,2.568809553
22,49,0.726719092,3.451979159
23,0,0.213277902,4.572268865
23,1,0.067625864,2.818130465
23,2,0.403338074,0.543241552
23,3,0.795888633,4.044845242
23,4,0.321211638,0.695315304
23,5,0.594193998,1.000640138
23,6,0.686432554,2.874008957
23,7,0.181907607,0.800095392
23,8,0.579331752,3.125141351
23,10,0.14653097,1.945087016
23,12,0.80156143,4.61846341
23,13,0.477126238,1.620762535
23,14,0.898037478,0.769143433
23,15,0.43332367,4.688702557
23,16,0.401083699,4.451762799
23,17,0.44118227,1.78581523
23,18,0.441300867,2.174748538
23,19,0.783042749,1.922095887
23,20,0.300155815,2.851667479
23,21,0.015356014,1.610679474
23,22,0.648708136,1.659777121
23,24,0.151369334,3.06740061
23,25,0.152271089,3.871683088
23,26,0.341561692,2.34910951
23,27,0.473147286,0.57607975
23,28,0.232733943,2.601541178
23,29,0.911910728,3.808765832
23,31,0.30678232,0.686713304
23,32,0.914711459,3.350073694
23,33,0.279187996,4.605988652
23,35,0.014043501,0.983537625
23,36,0.838822774,1.614651623
23,37,0.400221487,1.465368415
23,38,0.033800947,2.688218565
23,39,0.619076078,0.69003769
23,40,0.784398219,4.202807035
23,41,0.401717474,1.729033692
23,42,0.684199345,3.774887083
23,43,0.992991792,2.976343031
23,45,0.274550591,4.027550747
23,46,0.620583133,4.749540536
23,47,0.987963143,1.402237862
23,48,0.29214104,2.097222436
23,49,0.834436978,4.541838466
24,1,0.094064472,3.739696359
24,2,0.675198628,3.157717966
24,3,0.53335782,1.939568873
24,4,0.747554412,1.954298025
24,5,0.520047064,0.031080965
24,7,0.708134275,2.115267368
24,8,0.104898351,4.891046078
24,9,0.865157367,3.853642316
24,10,0.529169641,4.515954641
24,11,0.689101916,3.769705162
24,12,0.760814583,4.953357196
24,13,0.503398896,4.838670301
24,14,0.864219833,4.712604126
24,15,0.719800125,0.301339741
24,16,0.254688172,1.593135059
24,17,0.090068937,2.303988264
24,18,0.725309822,1.866395637
24,19,0.900644311,4.563787428
24,20,0.335728432,0.18073239
24,21,0.320825946,0.642413145
24,22,0.676260848,0.583809098
24,23,0.950619407,3.897666004
24,26,0.615243971,4.747903701
24,27,0.078431776,0.3475092
24,28,0.499022456,3.113553351
24,30,0.484270896,0.707765172
24,31,0.201023084,4.629781766
24,32,0.64230269,4.573500696
24,35,0.5664871,3.342874572
24,36,0.419174738,4.704216961
24,37,0.609129069,3.932859121
24,38,0.117488156,3.495331363
24,39,0.909771862,2.325395246
24,40,0.349701678,0.564817877
24,41,0.336634648,0.947332147
24,42,0.884089563,3.839796651
24,43,0.580766809,0.342308606
24,44,0.989105375,2.81580521
24,45,0.786673277,1.26898461
24,46,0.744958668,4.563468223
24,47,0.964057481,2.776753771
24,48,0.695165748,4.332512276
25,0,0.062254639,0.103278514
25,1,0.556916032,0.264091844
25,2,0.481168641,0.153316869
25,3,0.533386729,4.795070708
25,4,0.979238021,4.551773605
25,5,0.98155647,4.405682899
25,6,0.719554902,2.773203995
25,7,0.825692752,0.3076501
25,9,0.003628143,4.919902277
25,10,0.448872821,0.438048867
25,11,0.466196918,2.132864973
25,12,0.237767107,4.745987865
25,13,0.921417642,1.82930276
25,14,0.027923793,0.150573154
25,15,0.839575457,4.585231995
25,16,0.99032606,1.343016825
25,17,0.337977561,3.125520887
25,18,0.026797901,1.797108829
25,20,0.432845666,1.74919191
25,22,0.102397611,3.938525478
25,23,0.951603244,3.561003322
25,24,0.522194734,2.866243673
25,26,0.188571448,4.543327601
25,27,0.714553154,2.428256558
25,28,0.515611589,2.322799557
25,29,0.553653273,2.799106524
25,30,0.212970585,4.035058416
25,31,0.965797646,2.631443526
25,32,0.876551614,2.414966719
25,33,0.886616268,3.103863951
25,34,0.825748623,1.027220522
25,35,0.93869266,4.667482134
25,36,0.233076125,1.022911337
25,37,0.775206434,1.203855718
25,38,0.401395758,3.55065892
25,39,0.204936826,2.640101727
25,40,0.713385001,3.400347361
25,41,0.509480799,0.845616713
25,42,0.251640226,2.709258444
25,45,0.523067738,4.644488295
25,46,0.403331619,1.217972235
25,47,0.581223027,3.476235276
25,48,0.763205082,3.643742709
25,49,0.765680761,3.429593102
26,0,0.281908787,4.227644126
26,1,0.358744481,2.345228665
26,3,0.227089291,3.406462452
26,5,0.952366034,2.925419244
26,6,0.981274135,3.523767327
26,7,0.229661714,4.262891433
26,8,0.36725367,1.592301446
26,9,0.517952732,2.596412921
26,10,0.113021781,3.796371959
26,11,0.641001601,1.331861074
26,12,0.653084914,2.58493097
26,13,0.211988411,4.069055868
26,14,0.291990891,2.689213457
26,15,0.674548434,4.123220481
26,16,0.943101881,2.727344757
26,17,0.124112046,3.578487254
26,18,0.7221303,3.149081167
26,19,0.867906606,4.486453511
26,20,0.740669594,3.032312669
26,21,0.99145185,1.39535974
26,22,0.254014843,1.09341217
26,23,0.190151832,2.850309032
26,24,0.967793015,0.442432649
26,25,0.457290296,0.75681446
26,27,0.685384526,4.759882714
26,28,0.531632092,2.786196706
26,29,0.579209118,4.305128903
26,31,0.022838415,4.138017952
26,32,0.066753204,3.851688074
26,33,0.087170068,2.209129862
26,34,0.864599238,2.157641526
26,36,0.075030723,1.852605317
26,37,0.372072896,0.95873737
26,38,0.131797946,0.37166
26,39,0.635874921,1.004456393
26,40,0.667843146,4.408976659
26,41,0.800809313,2.122790432
26,42,0.740920384,0.232088577
26,43,0.767619884,2.348621545
26,44,0.191080816,4.753058645
26,46,0.447754075,1.385902968
26,47,0.968383637,2.977223354
26,48,0.434051615,3.804006538
27,1,0.825199591,0.194721594
27,2,0.54663728,4.300643498
27,3,0.313711853,3.320191334
27,4,0.921981241,0.384454126
27,5,0.058711009,1.792267203
27,6,0.642882787,3.625216923
27,7,0.761859603,4.295856356
27,8,0.82940486,2.884340124
27,9,0.059715824,0.492776553
27,10,0.614192268,0.079904855
27,11,0.312456653,2.031671109
27,12,0.662897544,3.817619794
27,13,0.04770924,1.858550126
27,14,0.469567541,3.596453407
27,15,0.489300159,3.558012551
27,16,0.271326037,3.783701133
27,17,0.280672388,0.328116212
27,19,0.73636574,3.267877981
27,20,0.572132166,2.026919087
27,21,0.386303176,4.436105569
27,22,0.45428524,1.83371637
27,24,0.623916903,4.621675867
27,25,0.599170374,2.258100055
27,26,0.680628462,1.76965599
27,28,0.934398122,1.36224216
27,29,0.976694523,0.532775815
27,30,0.136966139,4.023606632
27,31,0.481170158,3.96441113
27,32,0.571725912,2.972154134
27,33,0.125731625,1.454818346
27,34,0.264709983,3.625318513
27,35,0.17730199,3.357789357
27,36,0.397107778,4.871938382
27,38,0.334814527,0.372314959
27,39,0.079861357,2.141395312
27,40,0.701673229,3.244029628
27,41,0.752297484,1.82053091
27,42,0.226848494,0.38738729
27,43,0.160375525,1.924631581
27,44,0.321717703,4.144657936
27,45,0.728920158,2.994954664
27,46,0.117106489,4.491508164
27,47,0.704833172,4.439739412
27,48,0.947343735,2.090465179
27,49,0.261040664,2.000418047
28,0,0.229400701,0.596789363
28,1,0.588630428,0.021001181
28,2,0.843405306,0.865519831
28,3,0.196449612,4.7098362
28,4,0.059116844,4.41464903
28,5,0.423387545,0.321281876
28,6,0.401895415,0.537589983
28,7,0.125903547,1.082741982
28,8,0.803086771,3.703986708
28,9,0.064011575,2.466082027
28,10,0.658713077,1.101058534
28,11,0.265711308,0.800470211
28,12,0.111240234,1.068049235
28,13,0.381124065,2.762781249
28,14,0.395957493,3.362935224
28,15,0.354429573,0.58097181
28,16,0.633144958,4.91751018
28,17,0.467230247,2.567181817
28,19,0.313196481,3.11159534
28,20,0.197662616,1.102193393
28,21,0.59821146,1.285974193
28,22,0.847524979,0.222022037
28,23,0.844116397,0.117626771
28,24,0.247591422,2.367611154
28,25,0.677046786,0.521907696
28,26,0.345575534,2.690548563
28,27,0.642284849,4.579128968
28,29,0.064938689,3.190825077
28,30,0.764837086,4.951801359
28,31,0.41924779,2.946989102
28,32,0.74857117,2.526764023
28,33,0.884596665,0.579168516
28,34,0.128753688,0.551664001
28,35,0.839410565,4.363532832
28,36,0.955210559,3.513874605
28,37,0.228042779,3.925207753
28,39,0.655446215,2.579814068
28,40,0.86758446,2.719148563
28,41,0.04238368,3.235569432
28,42,0.661532966,0.464086276
28,43,0.308273661,2.729282904
28,44,0.479070924,0.199907813
28,45,0.175099122,2.783226188
28,46,0.399623538,3.028814089
28,47,0.893550204,3.884135312
28,48,0.275614091,4.873332275
28,49,0.409858907,2.532542282
29,0,0.134986603,4.982468317
29,1,0.369734887,4.603793363
29,2,0.202287718,1.600012274
29,3,0.356749061,1.891328157
29,5,0.414525836,1.203590281
29,6,0.527432821,0.168584594
29,7,0.62125643,2.222656997
29,8,0.619337824,2.578539557
29,11,0.017338519,3.445050285
29,12,0.488429399,4.677455172
29,13,0.993129552,4.411269577
29,14,0.864181679,2.964024413
29,15,0.646577021,2.291108076
29,16,0.688532779,4.574895946
29,17,0.329056604,1.936808887
29,18,0.032017305,0.594428579
29,19,0.236532804,1.212790023
29,20,0.935051797,1.110176871
29,21,0.394128162,1.378259335
29,22,0.48010377,1.359735224
29,23,0.297953462,1.216285553
29,24,0.021409127,2.775155317
29,25,0.549498569,2.126814681
29,26,0.080215121,2.276804407
29,27,0.807173907,1.208762003
29,28,0.573287359,4.46894155
29,30,0.116600576,4.107052253
29,31,0.219075407,2.82938244
29,32,0.051637298,1.931808999
29,33,0.162131398,2.20072738
29,35,0.291520757,2.043993018
29,36,0.383323268,4.75282172
29,37,0.398914355,3.530592146
29,38,0.05308794,3.319580885
29,39,0.941273567,3.26444844
29,41,0.404530161,3.129110504
29,42,0.993697972,0.227750005
29,43,0.184721223,2.674772823
29,44,0.673101323,3.736898923
29,45,0.862189654,2.726871366
29,46,0.395913299,2.087904968
29,47,0.745966017,3.43031113
29,48,0.264948974,1.139830497
29,49,0.70564236,3.162576092
30,0,0.172279487,2.119562886
30,1,0.8476356,2.874482553
30,2,0.925341179,4.171882
30,3,0.284493157,3.236436579
30,4,0.258058076,4.597971461
30,5,0.712962694,3.135336266
30,6,0.328567005,1.318061643
30,7,0.599342103,2.065107892
30,8,0.399651439,0.174955055
30,9,0.929272788,1.975223984
30,10,0.621239784,2.27708096
30,11,0.870919104,1.855094737
30,12,0.52391515,4.804792287
30,13,0.574247578,2.310069638
30,14,0.804812593,1.441079765
30,15,0.851796128,3.93631455
30,16,0.747542093,4.117246347
30,17,0.434696257,1.887430309
30,18,0.634230173,3.93752156
30,20,0.735044347,3.468620965
30,21,0.20228458,3.32955778
30,22,0.120019568,0.769557292
30,23,0.615140047,1.275396692
30,24,0.258476126,0.807398801
30,25,0.731501104,3.428075816
30,27,0.01425721,3.177812495
30,28,0.686216958,2.209538711
30,29,0.044413075,2.81832268
30,31,0.018652832,3.52062918
30,32,0.169708598,0.358040773
30,34,0.346209416,1.026137443
30,35,0.126211019,0.013684653
30,36,0.598315135,1.394794972
30,38,0.864553173,1.491877779
30,39,0.614245824,1.862291261
30,40,0.199642182,4.801109903
30,41,0.893726459,2.357811764
30,43,0.974625331,3.630561719
30,44,0.4057878,1.447726049
30,45,0.964129488,2.70475431
30,46,0.608603305,3.516192667
30,47,0.003489051,0.620105994
30,48,0.032542896,1.492186572
30,49,0.161479886,1.451292756
31,0,0.97587703,0.57340341
31,1,0.192240438,3.004373673
31,2,0.891774367,2.861262519
31,3,0.732352033,3.405797171
31,4,0.931249416,0.655882894
31,5,0.64436685,1.19943016
31,7,0.24370952,2.849998163
31,8,0.783249537,0.239798523
31,9,0.031148361,1.271238718
31,10,0.341252794,1.090702002
31,11,0.347068067,0.484553028
31,12,0.779774353,0.513838515
31,13,0.4204365,3.92539005
31,14,0.140479725,1.36157416
31,15,0.129318521,3.534195963
31,16,0.187956733,4.042760278
31,18,0.397467748,0.709003303
31,19,0.525961542,4.757087724
31,20,0.001273032,4.367158451
31,21,0.970867639,3.139586441
31,22,0.59995775,1.826131655
31,23,0.263019558,1.649940962
31,24,0.60976179,2.162817056
31,25,0.997641299,4.094127246
31,26,0.145935149,4.729783051
31,27,0.072644221,0.568706427
31,28,0.25557109,0.321906254
31,29,0.579111877,3.003804487
31,30,0.912288335,3.786229644
31,33,0.541445428,2.161207135
31,34,0.105061537,2.438126075
31,35,0.693817554,0.992529
31,36,0.94522951,3.213153334
31,37,0.667138927,1.622369228
31,38,0.198727862,4.605120766
31,39,0.586141237,1.040184782
31,40,0.615891325,0.012149709
31,41,0.645026383,4.588174538
31,42,0.319458087,2.739556906
31,43,0.551214819,1.512305764
31,44,0.434544232,2.45121587
31,45,0.738546335,3.156304291
31,46,0.144770318,1.378891918
31,47,0.710394416,4.876922248
31,48,0.927459963,4.958597717
31,49,0.423076463,1.055769848
32,0,0.259619719,0.674430295
32,1,0.253427124,3.746232073
32,2,0.323337777,2.874881729
32,3,0.620065236,0.826087964
32,4,0.520794641,2.51736274
32,5,0.175799934,3.121646897
32,6,0.463176021,0.656324297
32,7,0.230675467,1.306389205
32,8,0.220543217,2.308972353
32,11,0.36346859,0.64653149
32,12,0.694150179,1.851816206
32,13,0.445168416,4.229483483
32,14,0.23784966,0.370275243
32,15,0.026813804,4.471985645
32,16,0.19453805,0.194805886
32,17,0.599658951,4.462073718
32,18,0.635660929,3.482361359
32,19,0.228855712,2.4121966
32,20,0.310660116,0.261017061
32,21,0.671614198,1.32811012
32,23,0.100972243,3.156369182
32,24,0.610023413,3.001866363
32,25,0.516768228,4.796754657
32,26,0.283966887,1.242589297
32,27,0.562987211,2.453234128
32,28,0.132503071,4.049126028
32,29,0.473523418,2.535115646
32,31,0.363171769,1.028250206
32,33,0.183464513,0.053356784
32,34,0.417985622,1.51735343
32,35,0.906732619,3.812669575
32,36,0.838560613,0.727564566
32,38,0.512598092,1.475443447
32,39,0.805789409,2.863339522
32,40,0.714067701,0.541450391
32,41,0.484362235,3.879550063
32,43,0.222326819,1.090061873
32,44,0.289378091,4.398451454
32,45,0.403182455,0.284849011
32,46,0.109015193,1.121770492
32,48,0.584717412,2.337251537
32,49,0.496752203,3.005073551
33,0,0.671773763,1.380386801
33,1,0.032153831,0.127389673
33,2,0.909449872,1.835368593
33,3,0.65879327,4.375664518
33,4,0.551464796,4.91319707
33,5,0.300369115,2.130403046
33,6,0.716644959,0.043813657
33,7,0.207897767,1.687406505
33,8,0.936369715,0.152749117
33,9,0.188490737,0.012434602
33,10,0.494531712,2.65195068
33,12,0.294228549,3.353022826
33,13,0.972459031,4.891281365
33,14,0.23535523,4.914438915
33,15,0.592488971,0.686542337
33,16,0.079932617,4.838058222
33,17,0.910196813,4.972060675
33,18,0.931773939,4.103544532
33,19,0.696487749,4.883992546
33,20,0.092209356,3.47256103
33,21,0.278996047,4.560686329
33,22,0.135555691,1.745134921
33,23,0.410425265,3.324321422
33,24,0.862124722,0.297096238
33,25,0.069475425,0.020473225
33,26,0.093769152,3.818368168
33,27,0.370821629,2.170091437
33,28,0.496617458,0.646850284
33,29,0.214730525,3.106704534
33,30,0.452069245,0.1106306
33,31,0.805797252,4.616577249
33,34,0.465898981,4.981800532
33,35,0.398312954,4.020646137
33,36,0.723083401,1.879316054
33,37,0.695022277,0.680728803
33,38,0.444774782,0.703117273
33,39,0.854754141,3.104218401
33,40,0.753326182,4.020362272
33,41,0.724954839,0.634723638
33,42,0.563810115,4.917326899
33,43,0.183540583,1.47906339
33,44,0.73694143,3.601439188
33,45,0.747765628,0.515715106
33,46,0.613405947,4.196750725
33,48,0.594250244,1.128714397
33,49,0.545090943,4.63142893
34,0,0.697416488,4.87006438
34,1,0.256964255,0.655378646
34,2,0.466215556,1.062155087
34,3,0.914321594,2.359380623
34,4,0.912704553,4.07353977
34,5,0.679364528,2.110838703
34,6,0.009237429,1.076944887
34,7,0.450753807,0.124779024
34,8,0.05970417,4.422886347
34,9,0.894526111,4.497250781
34,10,0.653458775,3.971137661
34,11,0.744342285,2.193962201
34,12,0.598320972,2.186635975
34,13,0.12551087,1.659608238
34,14,0.533741576,1.126916775
34,15,0.812473468,2.668345294
34,16,0.203088516,2.991743429
34,17,0.756338114,2.257425502
34,18,0.127651346,3.649932314
34,19,0.270349928,2.024957425
34,20,0.45517507,0.666207482
34,21,0.05520702,2.90686394
34,22,0.371702176,3.073609618
34,23,0.519315287,2.795719164
34,24,0.526369049,2.221728229
34,25,0.897636302,2.653517962
34,26,0.788612154,3.154963383
34,27,0.249577216,2.999058042
34,28,0.899895918,0.748166206
34,29,0.568724719,4.793180205
34,30,0.803349754,3.890060055
34,31,0.098637696,0.486959164
34,32,0.411998812,1.660133087
34,33,0.343794551,3.740280291
34,35,0.505560464,0.658552073
34,36,0.895334656,4.593341397
34,37,0.065415913,3.171897047
34,38,0.296194629,4.073750727
34,39,0.116952079,0.985949
34,40,0.754530266,0.49194542
34,41,0.500135269,2.994691623
34,42,0.520190316,3.859500955
34,43,0.577824916,0.218260468
34,44,0.195819153,4.369783694
34,45,0.574070821,4.082612925
34,46,0.60969786,1.124035062
34,47,0.821771178,1.136087915
34,48,0.221000372,4.510072067
34,49,0.489358694,1.377089911
35,0,0.483023136,1.48459367
35,1,0.077289673,4.815377632
35,2,0.789134028,0.02953331
35,3,0.203034415,3.982093065
35,4,0.727962314,1.226506752
35,5,0.252890181,1.020792369
35,6,0.762203756,1.902507987
35,7,0.949362621,4.759685376
35,8,0.075959502,4.182547832
35,9,0.256561019,4.053930798
35,10,0.738145815,3.179491815
35,13,0.254654242,3.414298023
35,15,0.245710866,0.182320423
35,16,0.394493161,0.779832072
35,17,0.697338445,3.63375515
35,18,0.850141377,1.688140104
35,19,0.637699674,3.615395669
35,20,0.182526831,0.842803689
35,21,0.478294947,3.114296745
35,22,0.050138846,0.625323294
35,23,0.649888838,2.329082352
35,24,0.735877497,2.601797929
35,25,0.194601001,4.063236476
35,26,0.029811072,2.536040747
35,27,0.668231487,3.781444648
35,28,0.790934743,1.759709336
35,29,0.929633151,4.018605172
35,30,0.021257049,1.779936489
35,32,0.889914753,1.826984047
35,33,0.74815711,2.018740279
35,34,0.202505573,4.967223261
35,36,0.048614594,0.059018729
35,37,0.844285347,3.04704611
35,38,0.04531871,4.933911303
35,39,0.43696538,4.187220429
35,40,0.35304251,0.175544775
35,41,0.56801053,2.001364697
35,42,0.14484927,1.057658078
35,43,0.548023514,2.638051488
35,44,0.732507358,1.381594403
35,46,0.390985052,3.957822714
35,47,0.06772153,2.024266902
35,49,0.603382782,4.354044489
36,0,0.322082763,0.942539661
36,1,0.928878503,1.904919345
36,2,0.300009252,3.79563561
36,3,0.176429346,4.025748001
36,4,0.500506427,3.871404559
36,5,0.381718943,1.75063823
36,6,0.072507297,1.191705862
36,7,0.600495529,2.16371235
36,8,0.295137405,0.881416639
36,9,0.9258574,4.811100494
36,10,0.136612806,0.775446542
36,11,0.113041959,2.789548058
36,12,0.515549606,1.475372525
36,13,0.746894646,0.049720132
36,14,0.93936307,1.749068059
36,15,0.698295241,3.459837864
36,16,0.913619292,3.375253302
36,17,0.494679281,4.367317735
36,18,0.758834331,3.207652739
36,19,0.410744391,0.270017199
36,20,0.497469608,1.942639706
36,21,0.770178414,2.591834795
36,22,0.037828853,2.771546597
36,23,0.707629583,2.83976805
36,24,0.489290478,1.525404052
36,25,0.755037898,1.541937945
36,26,0.472637106,1.536309795
36,27,0.029455316,1.00680277
36,28,0.684855555,1.001931135
36,30,0.019679396,0.225315527
36,31,0.608395241,4.897572943
36,32,0.885540578,4.106825444
36,33,0.534657241,0.020148842
36,34,0.392924064,1.224880208
36,35,0.731438626,1.266886719
36,37,0.206736833,3.34059715
36,38,0.902396155,1.524896885
36,39,0.026533418,2.250718949
36,40,0.903291804,4.443537918
36,41,0.038101081,2.619212315
36,42,0.889274022,0.638646262
36,43,0.425195908,3.602243575
36,44,0.53933496,3.089084075
36,45,0.304214472,2.719018272
36,46,0.736171501,4.956983369
36,47,0.967128057,0.789738084
36,48,0.152487713,0.779452356
36,49,0.537331507,1.892340698
37,0,0.146140164,2.315524474
37,2,0.776045832,1.653457682
37,3,0.060717893,3.013402127
37,4,0.329742294,2.63876879
37,5,0.217220151,3.693937564
37,6,0.736733552,0.757903855
37,7,0.205854302,2.58943204
37,8,0.887146658,4.735580331
37,9,0.805435894,1.612181894
37,10,0.11518836,0.140977904
37,11,0.969072909,0.625312017
37,12,0.875089589,1.750951891
37,14,0.737284225,4.622823412
37,15,0.726399834,3.493416497
37,16,0.299439343,3.943427589
37,17,0.238324345,0.294447953
37,18,0.313765784,3.594232183
37,19,0.991958774,2.757842414
37,20,0.803058599,4.605199152
37,21,0.171366197,0.831916624
37,22,0.237698925,0.575645178
37,23,0.659673795,0.203423593
37,25,0.486430208,1.491552258
37,26,0.257637102,2.655150577
37,27,0.131646828,1.843552996
37,28,0.257556903,4.840201252
37,29,0.319558236,0.806079576
37,30,0.262821209,0.680996281
37,31,0.305021416,0.04905364
37,32,0.615201956,3.793731842
37,33,0.777859541,2.298933167
37,35,0.578059222,1.743942262
37,36,0.327650505,2.58022052
37,38,0.167544095,0.389079224
37,39,0.072194164,3.211496086
37,40,0.994220211,3.388476037
37,41,0.205632023,4.916855284
37,42,0.628540149,4.593824156
37,43,0.349846721,0.544051914
37,44,0.095452986,4.481759719
37,45,0.672542285,1.833867072
37,46,0.583766692,1.849343891
37,47,0.040031141,0.429094159
37,48,0.653725575,2.836562783
37,49,0.917191572,4.644792496
38,0,0.36802592,0.634872472
38,1,0.449159179,2.88071047
38,2,0.957473605,3.317940432
38,3,0.722684855,3.411842032
38,5,0.860511941,0.281658252
38,6,0.46829664,1.266848662
38,8,0.791780485,3.221521466
38,9,0.324855768,2.084675443
38,10,0.170005991,1.734589783
38,11,0.292643221,2.128892263
38,12,0.250550434,1.950459682
38,13,0.265282364,3.712093932
38,14,0.943502338,1.886538392
38,15,0.079964552,2.973768753
38,16,0.75600401,1.095335375
38,17,0.29029938,2.591327057
38,18,0.398738134,1.116120438
38,19,0.996315285,2.779312884
38,20,0.587449634,3.931973616
38,21,0.643013746,3.892329026
38,22,0.823674596,0.867168979
38,23,0.063595009,0.310108756
38,24,0.340900838,1.659964146
38,25,0.102753829,3.400488335
38,26,0.860800975,1.029303822
38,27,0.678284759,4.92815439
38,28,0.848321858,2.188959014
38,29,0.563399831,4.846286073
38,30,0.067822972,3.600001962
38,31,0.481867845,1.754565907
38,32,0.847771592,1.821462893
38,33,0.94374803,0.175861244
38,34,0.856176666,1.225731693
38,36,0.043992739,1.667798442
38,37,0.90979543,3.529016585
38,39,0.492582421,1.743928635
38,40,0.643988367,3.211583231
38,41,0.09225044,0.038991627
38,42,0.982544927,2.570275901
38,43,0.727875656,4.391256043
38,44,0.560661609,3.046807535
38,45,0.830690077,2.822899726
38,46,0.375919939,2.535838564
38,47,0.345326416,0.149469138
38,49,0.290242778,0.957156232
39,0,0.135898134,2.512603516
39,1,0.751049211,3.461043136
39,2,0.575293791,3.642686099
39,3,0.655964111,0.59601289
39,4,0.790721311,2.772323101
39,5,0.436632124,3.714085293
39,6,0.474145502,4.467387429
39,7,0.51165924,2.534478482
39,8,0.254775359,0.221413448
39,9,0.897820375,1.840206426
39,10,0.756667598,2.683635971
39,11,0.27634813,4.19007035
39,12,0.235488625,0.780418722
39,13,0.856179245,1.458631103
39,14,0.259826568,4.524375798
39,16,0.437209304,3.692800746
39,17,0.22512402,0.063457686
39,18,0.485826355,4.287771768
39,19,0.141244761,2.578072779
39,20,0.312567416,4.820334881
39,21,0.094590868,1.651507424
39,22,0.630283889,2.125500773
