i,j,c(ij),d(ij)
21.0,40.0,0.08235175331613742,2.1976199384911297
21.0,41.0,0.18177613455264474,1.8325393728871264
21.0,74.0,0.49269455415717456,1.4453259829176368
21.0,21.0,0.8066475183443602,3.2439550078390615
21.0,44.0,0.5838945287212609,0.9184222549067611
21.0,36.0,0.34137399511995803,3.823510283727893
21.0,48.0,0.33133698475959317,2.941974011010334
21.0,55.0,0.7912286542227149,1.7861179356738255
22.0,37.0,0.9740055912052701,0.1595611886611764
22.0,40.0,0.11927146168607883,3.682338983902029
22.0,82.0,0.8796484781434931,4.842079063139437
22.0,53.0,0.9546570801219753,3.2202777169435977
22.0,86.0,0.23071720674044993,4.041587014585131
22.0,80.0,0.6685644221115915,4.6892041808561995
22.0,72.0,0.13310502427274318,1.945760864528598
22.0,65.0,0.30654685715468977,4.178334205809621
22.0,55.0,0.11856140038439356,3.9195810873530643
22.0,23.0,0.28921117337472946,0.8334250530629
22.0,8.0,0.6944491838597919,1.0443350670429834
22.0,9.0,0.9952368125102062,4.6621539274412855
22.0,88.0,0.6836400073537081,4.488410045310075
22.0,16.0,0.23156774013669812,1.9244252064424887
22.0,17.0,0.542982857844528,2.5338271127892336
22.0,78.0,0.2256699186410963,1.6776564365128905
22.0,79.0,0.024877045387384222,4.285264179586926
22.0,57.0,0.7131216288240444,4.448219676133083
22.0,51.0,0.8922765225354311,3.100372683651449
22.0,12.0,0.9362376182757707,2.561915178008456
22.0,10.0,0.15524072186034188,4.094813345616462
22.0,50.0,0.8664834251975947,3.5717320382682582
22.0,5.0,0.7249024390424683,1.6516484439203627
22.0,30.0,0.06450420329118944,1.595787291093968
22.0,42.0,0.21900522406554657,3.2610747751075557
22.0,46.0,0.26472317565542625,4.549234781291806
22.0,54.0,0.32443642571892184,0.6547255294200455
22.0,34.0,0.597827273679516,3.7987720853709894
22.0,56.0,0.7446152958651324,4.885837729603058
22.0,84.0,0.5903372416431035,0.7863822830954786
22.0,47.0,0.9994097221505466,2.6429174926608505
22.0,25.0,0.09450768143081079,3.304370800992398
22.0,60.0,0.6818215804710022,4.9735582222519765
22.0,15.0,0.8035427185860339,2.9552325692193797
22.0,81.0,0.8861348142556523,1.8208403256160328
22.0,29.0,0.15313829187472539,0.4181042110354316
22.0,49.0,0.9520981281339612,1.4200765264497401
22.0,70.0,0.1472508830415864,3.462197037535841
22.0,36.0,0.6468172272433865,0.2720473207455132
22.0,32.0,0.8247130408435301,1.504071839425769
22.0,14.0,0.48780604344403966,1.714633382723142
22.0,19.0,0.005314158752596887,2.299830031307919
22.0,22.0,0.7547181349467211,0.47989129461574076
22.0,59.0,0.512254749224305,1.44375238086894
22.0,21.0,0.38205899234242724,0.5059422741292074
22.0,39.0,0.08536733714384037,0.5405977947649071
22.0,31.0,0.5399782470392627,3.4031004286969924
22.0,27.0,0.5529873799671399,4.082655386288838
22.0,26.0,0.1547404923918948,2.623723979958601
22.0,74.0,0.7129238402868591,2.6798302881650793
22.0,7.0,0.8760079707517304,0.749083533961864
22.0,24.0,0.5471445823220106,2.777737037694405
22.0,33.0,0.6559314681757759,4.040723744961576
22.0,20.0,0.742676686523154,0.5303526715092877
22.0,63.0,0.7799557752828973,0.9814329134779437
22.0,71.0,0.7814178331459678,2.1472481304444937
22.0,4.0,0.5108543573484068,0.6800461200418711
22.0,45.0,0.618597333794246,0.4724773930508863
22.0,48.0,0.28630151511555313,4.724316788175572
22.0,13.0,0.8210128291331064,0.4559237695783658
22.0,52.0,0.10431206943980886,1.6976415819476376
22.0,68.0,0.7487464129921059,4.79020690567442
22.0,85.0,0.9408542372145877,2.012054713102656
22.0,35.0,0.13458136865357262,2.7328785100976596
22.0,66.0,0.7114821666177938,0.2926472971486127
22.0,75.0,0.6167992260703181,3.047382200313151
22.0,43.0,0.5611637331507556,3.997600482038199
22.0,28.0,0.913276471312876,2.25415543095375
22.0,61.0,0.3016067554218771,2.081765584239457
22.0,64.0,0.21053289032941735,2.0310924187342003
22.0,58.0,0.21587764343148552,4.679380441717246
22.0,41.0,0.23075147795739592,4.622773188041621
22.0,6.0,0.8479625279936849,3.523359207195156
22.0,77.0,0.39684823952875203,2.4261356225873287
22.0,89.0,0.2018235867401562,4.35618953575361
22.0,18.0,0.47796942035908385,0.601349008325906
22.0,38.0,0.13804301440247824,4.454112684432511
22.0,73.0,0.058777023670274375,4.793302319560944
22.0,62.0,0.9345834259377929,1.5315381110598363
22.0,83.0,0.9214744996084197,3.264805609535471
22.0,67.0,0.22936588566992067,2.9144003913786483
22.0,11.0,0.055479746849537825,3.75957270832501
22.0,44.0,0.12456121077223303,0.5569831821139687
22.0,76.0,0.6789663092577307,1.2592712749896118
22.0,87.0,0.15318384799877283,0.4548493968471079
22.0,69.0,0.8917213499719027,3.085065005870549
23.0,44.0,0.9798006993581635,1.4010054185907328
23.0,46.0,0.7638992665974963,3.7655120996228546
23.0,86.0,0.783338777647819,1.9913749582370999
23.0,68.0,0.5601347080980897,2.9605149786204272
23.0,89.0,0.3771773868762267,2.679717193375841
23.0,58.0,0.7569710684013226,3.240724523419232
23.0,67.0,0.1324019272724689,3.6623599495749004
23.0,60.0,0.3190867301261202,3.2891895431237064
23.0,62.0,0.40241870763874543,3.7210635197165387
23.0,47.0,0.2985000185828258,4.038214966161173
23.0,73.0,0.21275650488692077,4.457077607893239
23.0,83.0,0.9456834469908413,1.4947823013670232
23.0,80.0,0.45470808283030884,3.119188260672423
23.0,87.0,0.21169587873255702,1.3469019528051474
23.0,71.0,0.3286446478595949,0.3920572464479788
23.0,52.0,0.14455845265293488,4.910135656224264
23.0,76.0,0.019843292845758587,0.03536863639096888
23.0,72.0,0.12296276790072314,0.7548804234365347
23.0,61.0,0.3916941335731211,0.44953775293932574
23.0,63.0,0.4040452952788216,4.101252213030085
23.0,54.0,0.538752834501379,3.4294843237675012
23.0,69.0,0.24760086631903866,4.647864343844644
23.0,74.0,0.6663169775298772,3.3949463197372425
23.0,81.0,0.6396867645720331,1.8302519978526077
23.0,45.0,0.22309380427764358,2.7541134744708344
23.0,70.0,0.2683472124928721,1.2039495457665672
23.0,88.0,0.2996728366605078,0.3376482996805874
23.0,82.0,0.7962736409209943,0.9611086116872825
23.0,50.0,0.3125111869667374,3.345545297421737
23.0,85.0,0.3861031116330651,0.3221271193735564
23.0,59.0,0.6079849667263759,2.066170279830739
23.0,84.0,0.19001106896257391,4.9967521309186305
23.0,65.0,0.6755622102663297,3.403170313108485
23.0,53.0,0.1425762569308473,2.6927693119753564
23.0,77.0,0.4906248149530773,2.352469633898091
23.0,56.0,0.1089427396756979,2.1449911226743352
23.0,49.0,0.8305397979814894,1.6102991177443204
23.0,51.0,0.544135104506943,0.11484499393552505
23.0,78.0,0.9019622923143271,1.469370122151149
23.0,48.0,0.7809806738171678,1.2468372203983136
23.0,57.0,0.24928907266268152,0.6146039372622192
23.0,55.0,0.678654509705469,2.3657322398394545
23.0,79.0,0.23241232870221928,2.3178679713529498
23.0,64.0,0.1562852895243939,0.48057693871037144
23.0,75.0,0.1773761868203989,4.548976043714489
23.0,66.0,0.40437123706384315,2.459731154210305
24.0,23.0,0.18441476852002514,0.3838345613489652
24.0,45.0,0.2460810354346643,3.1630015167431376
24.0,60.0,0.4421782231828434,1.4516004223620875
24.0,85.0,0.8759231724460251,4.476731717879648
24.0,66.0,0.9858758632620093,2.818927784445216
24.0,50.0,0.6022074171088119,2.7823236369795663
24.0,62.0,0.033808411122018045,3.350503967220561
24.0,77.0,0.51567781715483,4.376290859335507
24.0,18.0,0.39413682399677863,4.398170084776305
24.0,64.0,0.35965305155676697,4.428959063384454
24.0,78.0,0.15657475716634117,3.547200708257416
24.0,17.0,0.7072697515816989,2.5225895215781176
24.0,71.0,0.4884047342838582,2.560517601483998
24.0,79.0,0.4908561850209562,3.9892911673323272
24.0,84.0,0.9261412817634734,0.859705319787129
24.0,33.0,0.6957691115556369,2.7008838725316187
24.0,53.0,0.5138530113936434,4.92659943957827
24.0,34.0,0.5662816557511986,0.9256933741361423
24.0,15.0,0.5255682641724589,2.935507566954522
24.0,26.0,0.05177095797514353,2.8154240034587623
24.0,52.0,0.754939992564293,0.756396675217153
24.0,89.0,0.8203172274344485,2.745783905007472
24.0,36.0,0.047077296619687736,0.09245381451611301
24.0,76.0,0.5037168472337421,3.9325386457619507
24.0,21.0,0.06212357553107983,2.998922066441549
24.0,59.0,0.6980314069239598,2.8185845506512237
24.0,57.0,0.2929911870824021,3.4804566101760512
24.0,19.0,0.38452499300403997,1.143588118855191
24.0,31.0,0.5954219285593941,4.020557420731818
24.0,20.0,0.5958421437184594,2.2951713010135126
24.0,38.0,0.5956286183044449,1.3355555277809779
24.0,25.0,0.843451750826243,1.5129210826200872
24.0,72.0,0.6747843884273232,3.347897565038795
24.0,47.0,0.07531533315170402,0.3972153712924553
24.0,29.0,0.8366872664952327,3.4982976671598482
24.0,69.0,0.6783415787047186,0.2424584196023366
24.0,46.0,0.6246915612160664,0.3439340416416953
24.0,12.0,0.12896989625459465,3.4740098430063386
24.0,87.0,0.3670496634795072,2.8317792122742573
24.0,37.0,0.04411513480505169,3.3903021204825308
24.0,81.0,0.7956988408672359,1.0860794226770802
24.0,74.0,0.8246363522968067,3.7962542038568676
24.0,67.0,0.2417443518468506,1.8075884255957293
24.0,40.0,0.9412720762036878,0.5623330413712974
24.0,51.0,0.0081324189045755,1.5490171636710859
24.0,42.0,0.0627342204330521,4.180912806833209
24.0,88.0,0.5139420352227729,0.8755848982505443
24.0,54.0,0.963910295425227,2.937527630435688
24.0,58.0,0.5259928579364304,2.085527982385859
24.0,83.0,0.5904452867239806,2.906470066151294
24.0,73.0,0.6131062802922829,0.34317967897480095
24.0,27.0,0.5939862877063764,2.405659053307603
24.0,70.0,0.42233107533669556,1.4327678763099427
24.0,68.0,0.6163660539463645,3.626731318696555
24.0,24.0,0.3909207856970225,2.7393510624473016
24.0,65.0,0.7950693375044584,1.7384520612187215
24.0,30.0,0.47245180302749934,2.026849638273958
24.0,16.0,0.0885032178796391,0.10277023492017312
24.0,14.0,0.9993502598338307,2.6337690874319915
24.0,39.0,0.7002629450750063,4.530521702668098
24.0,61.0,0.3580717312788524,1.5980718282881234
24.0,44.0,0.316078994739457,0.9236503538044866
24.0,41.0,0.34999374464760435,4.56335262483405
24.0,55.0,0.16112051474320754,0.5340233982669107
24.0,13.0,0.43815428678827306,2.0445646029248894
24.0,80.0,0.8608167942166726,2.136652786048983
24.0,22.0,0.7185733560083999,2.8615841124276327
24.0,82.0,0.07563166985404879,0.5008633420506381
24.0,43.0,0.8824214743400439,3.430113904066019
24.0,63.0,0.7850339561938022,4.737277732980945
24.0,28.0,0.5782081287211677,2.183726504723084
24.0,56.0,0.6258179484927657,3.681241224661083
24.0,48.0,0.2545764299476887,2.907661656515322
24.0,86.0,0.7178683002188364,4.6438232922406
24.0,75.0,0.9956701079567892,1.6894845858413965
24.0,35.0,0.3971585168084617,2.621990737097373
24.0,49.0,0.5552963540449096,2.4763212719780263
24.0,32.0,0.7643539350648124,1.298032642384031
25.0,53.0,0.4000239452258342,4.692438844959321
25.0,48.0,0.04274019308995736,4.988144666979605
25.0,77.0,0.19007488438259112,2.5134860919693174
25.0,55.0,0.5968868890149213,1.1108838113839177
25.0,67.0,0.4116568085384331,1.0912207339562685
25.0,59.0,0.2477672197997599,1.673762448266312
25.0,45.0,0.6501378543846822,2.7756186447995725
25.0,76.0,0.38319907016794397,2.611606437456895
25.0,51.0,0.27612854925073105,0.20996908451774043
25.0,75.0,0.829436882152185,4.073871643001802
25.0,73.0,0.6141238631038777,0.6347604339137197
25.0,86.0,0.41039364354499486,0.905970753763034
25.0,50.0,0.7266416393455333,3.624881910699822
25.0,64.0,0.8946560122096087,4.165794144725712
25.0,40.0,0.27678261931615866,3.1335528109973514
25.0,83.0,0.8825709616776604,3.7675548618353942
25.0,56.0,0.49557814590749305,1.1659420618979521
25.0,63.0,0.4087936113020687,0.14493680123119246
25.0,66.0,0.25277744384710454,1.4402420335566413
25.0,46.0,0.5506408333639281,1.5909002471192717
25.0,81.0,0.5600211703093766,2.5258506943383727
25.0,70.0,0.38880966763416946,3.8379901929773146
25.0,42.0,0.4528100408407082,4.977060054009705
25.0,52.0,0.8258029207133127,3.2355170579051116
25.0,54.0,0.9073049980858146,0.2157158111821933
25.0,68.0,0.2886999363130278,3.5692720762813988
25.0,69.0,0.7565049644434783,0.19013336663904257
25.0,61.0,0.5857391395657254,4.314326518373254
25.0,80.0,0.5966591283213855,2.6631540278658057
25.0,49.0,0.29496818069459807,3.7630467517624995
25.0,74.0,0.06359384254549849,2.757477340110382
25.0,88.0,0.015717820389131054,4.524834733533961
25.0,65.0,0.5672983951516083,1.7743030310631207
25.0,78.0,0.8138844143813005,0.9403633892739299
25.0,43.0,0.41098198560672183,1.786133953265202
25.0,79.0,0.9040172666420677,2.644489831524753
25.0,47.0,0.7659584391022858,1.5677214331837452
25.0,60.0,0.22812685154392864,2.4879301446367723
25.0,89.0,0.20595646369228915,2.554135202357932
25.0,57.0,0.7893398882165774,1.4010434032023467
25.0,87.0,0.07772485196756507,2.17377842811177
25.0,72.0,0.6773178302008743,0.025006716636399307
25.0,41.0,0.3878051213261132,4.377187205431247
25.0,71.0,0.6635346711657766,3.5848766617217995
25.0,58.0,0.6871654107794487,3.348554042633762
25.0,84.0,0.022073801627496836,2.7853578492149755
25.0,85.0,0.6359783557389467,3.010713904253688
25.0,44.0,0.7983623716527709,2.189057307532676
25.0,82.0,0.5032614621160275,1.7739812623409845
25.0,62.0,0.32532330767412976,0.8534174886518547
26.0,38.0,0.1864426288949116,3.5299415336586684
26.0,40.0,0.6287691028029302,1.5323499005507812
26.0,53.0,0.6607618058503574,2.0580913051309317
26.0,27.0,0.45628283243923207,3.052605012816036
26.0,68.0,0.4796496367054258,0.16563377224978915
26.0,26.0,0.7886384747191049,2.9299582734979297
26.0,69.0,0.5842685595197635,2.326669631232435
26.0,18.0,0.6953996005481482,3.1277404826165647
26.0,86.0,0.5039646310737422,4.876284615863454
26.0,73.0,0.44050023689039597,3.0430506622231195
26.0,79.0,0.7420651570076234,2.681087525587768
26.0,52.0,0.8199429660192277,3.8574815837490855
26.0,29.0,0.5983061962900474,1.8396884765595094
26.0,59.0,0.3431329975695546,0.8127299309657665
26.0,70.0,0.42787329303998756,1.5723001235294771
26.0,21.0,0.2545987519577039,2.588180585846903
26.0,46.0,0.274784207061059,3.7689205693415655
26.0,62.0,0.5064323372006334,4.6827810079766605
26.0,51.0,0.4484830854991073,2.1543287840473684
26.0,22.0,0.22585381310596686,0.4936915617531229
26.0,60.0,0.6984780160804117,0.7364628882085372
26.0,55.0,0.1491917425824253,3.739622678331428
26.0,65.0,0.8813596000179691,0.5533403925265062
26.0,77.0,0.49873988058653285,1.817321588616374
26.0,87.0,0.5908541305986821,4.1001475614321174
26.0,41.0,0.8429263043076124,0.45773568551823296
26.0,47.0,0.39250441422710225,0.08703840005602259
26.0,85.0,0.6657724772575113,2.6058074298488036
26.0,78.0,0.0020298948578622023,4.805448949219199
26.0,83.0,0.06522515892217107,0.6568752232131231
26.0,25.0,0.380773567743356,0.3475115105785537
26.0,31.0,0.7751734886860617,4.16236171428142
26.0,76.0,0.11698272603648951,1.4999987246465496
26.0,84.0,0.7647099668930291,3.0359934661434456
26.0,50.0,0.755005219206166,3.156887572130806
26.0,13.0,0.29521107683441006,2.7032526426396934
26.0,48.0,0.22936174240770435,0.63537220623546
26.0,43.0,0.46830491802585417,1.8847218456349046
26.0,14.0,0.3958558481368605,4.286492405531038
26.0,54.0,0.28248073119019634,1.600427810355178
26.0,32.0,0.16372663314386704,0.5810737498987367
26.0,16.0,0.6903936494385771,2.4618695574762746
26.0,34.0,0.20318672707958307,4.40127462200456
26.0,49.0,0.60490105129201,2.479625210613996
26.0,23.0,0.09923763265217955,0.29806357503337433
26.0,15.0,0.6357562219298147,2.2032401531861017
26.0,82.0,0.20296191663006813,0.8918091133398076
26.0,33.0,0.24516235970245914,3.6122549190846884
26.0,37.0,0.4161678731205145,1.228776233029144
26.0,88.0,0.7712003112695549,2.863542147513847
26.0,24.0,0.8405771809929435,4.2310192988048945
26.0,89.0,0.6420394521511041,2.757024231290756
26.0,75.0,0.7685270964979487,4.297142801786006
26.0,71.0,0.687899765002143,2.2094977786793617
26.0,35.0,0.6673711159468599,2.5528421490791144
26.0,74.0,0.3419262937414975,0.9820950914301613
26.0,20.0,0.8458709332081588,3.9079310598014665
26.0,17.0,0.5859971006092978,0.29517526055925614
26.0,45.0,0.06395502525474661,3.767081156289056
26.0,61.0,0.885319692092285,2.597070522947202
26.0,39.0,0.6431486287108352,1.0343557397035563
26.0,80.0,0.399151503292689,0.6097830151733036
26.0,19.0,0.45028631428779486,2.895669944029809
26.0,56.0,0.6694795817098124,0.3910699643835164
26.0,57.0,0.7958468435097396,3.8674284560830667
26.0,44.0,0.9144458939449891,2.185643603698707
26.0,67.0,0.9688794484014505,2.965259651817431
26.0,36.0,0.07147069122196226,4.123706223826433
26.0,30.0,0.4864118677645629,3.356310675405288
26.0,58.0,0.14130266669357383,1.9261719461167737
26.0,81.0,0.027458705906173497,0.12584880518046904
26.0,64.0,0.448640445497106,3.1662555374183254
26.0,66.0,0.2170516250846357,4.6234417769745395
26.0,28.0,0.22931050470343994,0.29066824955223947
26.0,63.0,0.7607782232483749,0.8582856075308243
26.0,72.0,0.9373473685129614,2.808332016592519
26.0,42.0,0.6238264192344246,1.605180294046948
27.0,60.0,0.04601917972153258,0.6680287468373264
27.0,50.0,0.615354946798471,0.4603767116007468
27.0,71.0,0.39200677924375316,4.459155142072082
27.0,51.0,0.6952149419885905,1.7802832049794755
27.0,74.0,0.5983450724740994,1.5830672180205685
27.0,45.0,0.9395754683844854,3.8524911212927044
27.0,79.0,0.11613533620237837,0.0032287145587184263
27.0,70.0,0.3031577996123781,0.6745790365983301
27.0,62.0,0.5179880222357575,1.3924458779084397
27.0,84.0,0.24256717653804916,4.7536555179479985
27.0,69.0,0.872237513997847,1.7397413344370705
27.0,76.0,0.9607941133948926,1.5251744630105535
27.0,88.0,0.32061404720998476,0.6932080137098506
27.0,64.0,0.3965807195962461,3.0972008684794505
27.0,59.0,0.22248283591687823,4.920117957341353
27.0,67.0,0.8038884866371624,4.189945965328457
27.0,82.0,0.03796597779110433,4.992290298324868
27.0,46.0,0.7166596990819144,2.250413729410839
27.0,52.0,0.904768290657656,2.5546678530316975
27.0,77.0,0.44463743794924027,1.383203848157946
27.0,72.0,0.1262591247379884,0.9523316490127026
27.0,75.0,0.2937153027239161,3.8185771119028598
27.0,81.0,0.8405669124822098,1.558428157603911
27.0,86.0,0.7753568746268211,1.3547700340911066
27.0,55.0,0.6883616247688775,3.6242441062371022
27.0,49.0,0.8311275952033239,0.028037699813874828
27.0,65.0,0.20751816850465277,0.6657835440243715
27.0,85.0,0.9535338792105964,4.840195037203385
27.0,54.0,0.3428740223039276,4.222059463003294
27.0,80.0,0.9592526927188841,0.7404847317963709
27.0,47.0,0.31065175329217454,1.5452247285187493
27.0,56.0,0.2434691956364563,3.5158915252241476
27.0,61.0,0.5504491527158786,0.48984363478425663
27.0,48.0,0.5138974650260836,1.2963953724101414
27.0,83.0,0.16805583732586848,3.855640667332494
27.0,78.0,0.9221064386038801,0.9284278156585757
27.0,73.0,0.16247194766896011,0.9976282323498314
27.0,58.0,0.21717131698782655,1.198386620599981
27.0,57.0,0.9994154391736257,4.764496336562337
27.0,66.0,0.5106391886188608,1.0030611726685095
27.0,87.0,0.8123016967411165,0.42296885854880895
27.0,63.0,0.9143582319638724,2.3294907935579583
27.0,44.0,0.030110187915071696,1.3217897973913302
27.0,89.0,0.7822796833691378,3.571700628696673
27.0,53.0,0.8972919523390003,3.307406808972936
27.0,68.0,0.8067380599987329,2.4419159364647363
28.0,51.0,0.15813543505791205,0.357277206799399
28.0,14.0,0.6551915317236106,4.077242925621413
28.0,31.0,0.39438893403127107,1.1527725179174886
28.0,35.0,0.9777995663058215,2.9652946115735173
28.0,38.0,0.13442203506137063,2.2212962589766727
28.0,67.0,0.5868934276673202,2.7376650669983467
28.0,82.0,0.9092298428354413,2.891110844570826
28.0,56.0,0.9855375569863747,4.628661275097762
28.0,65.0,0.32287629459682576,0.4637299559482938
28.0,23.0,0.4850258141488487,2.9228213256686923
28.0,79.0,0.9199476205848176,3.54854067413053
28.0,64.0,0.47399626478865464,1.5656750293990047
28.0,69.0,0.5555790573660885,1.1772759209550716
28.0,43.0,0.4786728084752875,1.3672556429998306
28.0,62.0,0.033975166337817275,4.038722398330935
28.0,17.0,0.22881577080893567,3.382194081567315
28.0,33.0,0.310545523486496,4.117523057482653
28.0,89.0,0.8513024527246597,4.4178963113231795
28.0,81.0,0.8211549349559779,0.3366882227871948
28.0,18.0,0.10994871371468129,1.9932144321019218
28.0,85.0,0.31613572395146416,2.528841515158811
28.0,88.0,0.8727535775610398,3.0785548600460437
28.0,57.0,0.17969868986130655,4.023022828365279
28.0,29.0,0.5898529147287207,0.3191109545747417
28.0,30.0,0.8256777313501737,0.46720193419963807
28.0,59.0,0.315397592951004,4.409465354187782
28.0,84.0,0.6452594947582372,2.405813989276072
28.0,28.0,0.701609135310495,0.19600112582443152
28.0,47.0,0.14632534036512623,4.114946112541674
28.0,7.0,0.4000128484043127,3.1713689985861087
28.0,66.0,0.15657908966290357,1.499057586510899
28.0,41.0,0.2793059957150811,3.192879076772115
28.0,5.0,0.16742764754608308,4.742997148196222
28.0,50.0,0.5104995728438579,3.912358542044478
28.0,10.0,0.8085021028552342,3.8883038481050125
28.0,26.0,0.20727814688930268,1.9405980351904901
28.0,48.0,0.24162537193386613,4.802536777674253
28.0,19.0,0.050661468503021445,4.738407950678632
28.0,71.0,0.21516009370464095,2.32772889233225
28.0,45.0,0.7019387612823799,1.6139986848015435
28.0,42.0,0.6620182928128497,4.463159705466416
28.0,16.0,0.8158535633028483,0.5023258886336257
28.0,12.0,0.9004678678674266,1.4010770815059264
28.0,34.0,0.5544711547285041,0.9081161586399078
28.0,6.0,0.7906713381675208,1.873230942006519
28.0,70.0,0.9940202020140144,4.372131731601794
28.0,72.0,0.827582922101196,3.571178463382791
28.0,36.0,0.5336958702019091,3.3350164784534924
28.0,60.0,0.9036383863662724,2.8319322395551016
28.0,68.0,0.13015112594669942,4.163536458170064
28.0,4.0,0.43264697769134175,0.6675203140294894
28.0,83.0,0.7667628401856859,4.545158195002268
28.0,52.0,0.9786376316559904,2.023645208643259
28.0,78.0,0.9903344694841114,3.6578615029068358
28.0,46.0,0.8895888372652379,4.245373103091254
28.0,37.0,0.2950775259985615,0.7097248390105626
28.0,74.0,0.99663486163855,4.731524100150693
28.0,55.0,0.9522851485563615,1.6660002200948028
28.0,21.0,0.8912813557161026,3.797284840469268
28.0,9.0,0.6142865771805587,1.272227543311677
28.0,40.0,0.3520990181943099,2.1981466040694913
28.0,49.0,0.12244199575357839,2.4456430226351173
28.0,77.0,0.3335213761165766,4.919848285945115
28.0,25.0,0.7387911904260066,1.0127092784316993
28.0,58.0,0.8207956698358624,4.372975047491458
28.0,61.0,0.613449781693572,4.94004437905702
28.0,20.0,0.6032024752300934,3.051958683327223
28.0,53.0,0.5391914214673474,4.947703165405338
28.0,76.0,0.3914596818564682,1.2309296810864696
28.0,86.0,0.3208677395904368,3.725765968749877
28.0,39.0,0.817488816608679,0.07590406144648731
28.0,63.0,0.45265402514498687,1.503512416069721
28.0,44.0,0.7926527716123299,4.563380326658751
28.0,22.0,0.6495574745488985,2.697146087367193
28.0,15.0,0.4155835834034579,0.33668045161471594
28.0,54.0,0.7373375406574412,1.1596450769296833
28.0,13.0,0.1304837654711648,0.9815966643464419
28.0,75.0,0.24688276177025514,0.42690207667229196
28.0,32.0,0.6916609624219843,0.33231685873583383
28.0,73.0,0.781905327632738,1.8101493385396161
28.0,87.0,0.5627978303927826,1.3783333442636354
28.0,8.0,0.8154560035007599,4.485058535252959
28.0,27.0,0.5845322959650392,3.203583870414004
28.0,24.0,0.3937422362951887,2.8161511785510958
28.0,80.0,0.22863799441148636,4.524077721287185
28.0,11.0,0.07566311882571986,3.58425851335105
29.0,71.0,0.24156515972353076,3.4241225008662783
29.0,25.0,0.34498483205335173,1.263958511625457
29.0,29.0,0.4982785928950565,1.4227609875767144
29.0,89.0,0.4055048031473589,1.6024262135115648
29.0,79.0,0.013492868473672703,0.7203615608354813
29.0,54.0,0.7558629656808431,2.741728650632076
29.0,51.0,0.3070571691629356,2.825140262009725
29.0,33.0,0.3150218157608392,3.634974531864728
29.0,44.0,0.5143015663680994,0.5246813681996559
29.0,28.0,0.39104264958417734,2.2306943259045546
29.0,69.0,0.9550882557166112,3.074633390383693
29.0,57.0,0.551197914622445,1.8394405321031848
29.0,78.0,0.8234256069268525,0.9203462675249924
29.0,48.0,0.07780544707255266,3.1489521793625252
29.0,52.0,0.8035207140702619,2.945183630900084
29.0,76.0,0.6156723635612456,4.888385176460248
29.0,30.0,0.9377815324299087,1.5788735928156161
29.0,87.0,0.09809257709332064,4.793672575234854
29.0,85.0,0.5513881524138968,0.8753053206832884
29.0,86.0,0.20456322227042956,2.41879062911727
29.0,49.0,0.4304693906864304,4.4784066105122236
29.0,77.0,0.5285979233703688,4.891345690851317
29.0,70.0,0.7234277205015015,2.0905591580864993
29.0,64.0,0.10152474769879616,1.4862347974275107
29.0,88.0,0.6803736096104274,2.9317707081890987
29.0,83.0,0.9281444343162124,3.7828467962336703
29.0,65.0,0.704846758532522,2.2283539681873816
29.0,35.0,0.13138724557235748,3.9829559222900195
29.0,82.0,0.332228546272311,3.9823507037145998
29.0,36.0,0.9619603033825549,0.13160000751599676
29.0,81.0,0.6075133400229303,1.7328088723069046
29.0,56.0,0.32545720164828795,3.2168443740031396
29.0,84.0,0.6992666704496803,3.2867118257406
29.0,38.0,0.9333737346551386,0.50181744273886
29.0,53.0,0.1384378994646035,2.4528201391900053
29.0,62.0,0.31151241648149874,1.058484212832424
29.0,59.0,0.49687344117078613,0.8330263803683285
29.0,37.0,0.9969932080929825,1.7634148235408982
29.0,58.0,0.006268849960927136,1.2334642752487024
29.0,45.0,0.9811699152898474,0.16945946990955751
29.0,55.0,0.4439605919545725,3.2053586879957803
29.0,27.0,0.43277292211826357,1.4753057892411796
29.0,21.0,0.25557604773863474,1.980291080092456
29.0,60.0,0.00874736780730112,0.662476137424341
29.0,68.0,0.30002004754809397,3.1415643264560664
29.0,31.0,0.07264489846561406,4.228468649604564
29.0,20.0,0.4750482577221786,2.2539063514801567
29.0,39.0,0.3982928613863209,1.1909909561512384
29.0,63.0,0.49315619317360926,0.5257547936348261
29.0,46.0,0.8815109205780378,4.285321887486879
29.0,75.0,0.7588382489459309,4.752340213513059
29.0,43.0,0.31468863877322406,0.42780391309572396
29.0,61.0,0.1547480613484995,4.347330264010321
29.0,42.0,0.7091763830676865,3.667224910647983
29.0,72.0,0.8425665281218961,3.4690337837646608
29.0,34.0,0.19663146809046106,4.080578981728326
29.0,73.0,0.6879202977019875,3.3204049722381552
29.0,26.0,0.02482970021827191,2.3780981779761996
29.0,22.0,0.631940659303671,3.404246899860845
29.0,24.0,0.2567201327451246,3.4010839494461647
29.0,47.0,0.4310640013985463,0.48932914470143973
29.0,80.0,0.5764363102309619,2.5042186074474353
29.0,23.0,0.941013986729034,1.8024006273964304
29.0,67.0,0.16382701265489352,3.4429341408540406
29.0,50.0,0.8275938499375356,2.9494419174972197
29.0,66.0,0.46465563786616904,2.430415933942683
29.0,74.0,0.7239933180802408,0.9403149466484734
29.0,32.0,0.7862150643060293,4.1913305729061925
29.0,40.0,0.6089795208074323,0.24947257545880175
29.0,41.0,0.9418388098007544,3.1300118285253573
29.0,19.0,0.9823142177606289,1.561437660317107
